0.3 0.3
0.3 0.300001
0.300001 0.301152
0.300003 0.303459
0.300006 0.306925
0.30001 0.311546
0.300015 0.317323
0.30002 0.324255
0.300027 0.332343
0.300034 0.341586
0.300043 0.351782
0.300052 0.361978
0.300062 0.372175
0.300072 0.382371
0.300084 0.392568
0.300094 0.402766
0.300102 0.412963
0.300109 0.423161
0.300116 0.43336
0.300122 0.443559
0.300128 0.453758
0.300135 0.463958
0.300141 0.474158
0.300147 0.484358
0.300152 0.494559
0.300157 0.504761
0.300162 0.514962
0.300166 0.525164
0.30017 0.535366
0.300173 0.545569
0.300175 0.555772
0.300177 0.565975
0.300178 0.576179
0.30018 0.586383
0.300181 0.596588
0.300183 0.606792
0.300184 0.616998
0.300185 0.627203
0.300187 0.63741
0.300193 0.647617
0.300204 0.657824
0.300219 0.668035
0.300238 0.678246
0.300257 0.688452
0.300277 0.698656
0.300292 0.708859
0.300303 0.719061
0.30031 0.729262
0.300316 0.739462
0.300321 0.749661
0.300326 0.759859
0.30033 0.770055
0.300332 0.78025
0.300332 0.790444
0.300331 0.80063
0.30033 0.810822
0.300333 0.821016
0.300339 0.83121
0.300347 0.841404
0.300357 0.851598
0.300368 0.861793
0.300379 0.871987
0.30039 0.882183
0.3004 0.892378
0.300411 0.902575
0.300422 0.912771
0.300433 0.922968
0.300443 0.933165
0.300451 0.943362
0.300456 0.953559
0.300459 0.963757
0.300459 0.973955
0.300459 0.984155
0.30046 0.994355
0.300463 1.00456
0.300469 1.01476
0.300478 1.02496
0.300488 1.03516
0.300499 1.04536
0.300512 1.05557
0.300528 1.06577
0.300547 1.07597
0.300571 1.08618
0.300598 1.09638
0.300627 1.10659
0.300658 1.1168
0.300694 1.127
0.300734 1.13721
0.30078 1.14742
0.30083 1.15762
0.300883 1.16783
0.300936 1.17803
0.300989 1.18824
0.301039 1.19844
0.301088 1.20864
0.301137 1.21884
0.301188 1.22904
0.301239 1.23923
0.301291 1.24943
0.301343 1.25962
0.301394 1.26982
0.301446 1.28001
0.301498 1.29021
0.30155 1.3004
0.301602 1.3106
0.301653 1.32079
0.301702 1.33099
0.301751 1.34119
0.3018 1.35138
0.30185 1.36158
0.301903 1.37178
0.301957 1.38198
0.302012 1.39218
0.302066 1.40238
0.302132 1.4126
0.302281 1.42283
0.302649 1.43306
0.303334 1.44329
0.304329 1.45348
0.305549 1.46365
0.306916 1.47379
0.308417 1.48391
0.310096 1.49401
0.31201 1.50407
0.314177 1.51409
0.316578 1.52404
0.319168 1.53395
0.321926 1.5438
0.32486 1.55361
0.327994 1.56335
0.331346 1.57302
0.334908 1.58261
0.338674 1.59213
0.342615 1.60156
0.346742 1.61093
0.351056 1.6202
0.355563 1.62939
0.360266 1.63848
0.365157 1.64747
0.370229 1.65636
0.375476 1.66514
0.380898 1.67382
0.386497 1.68239
0.392272 1.69084
0.398222 1.69917
0.40434 1.70737
0.410576 1.71541
0.416963 1.72328
0.42351 1.731
0.430223 1.73857
0.437087 1.74598
0.444104 1.75322
0.451313 1.76032
0.458701 1.76728
0.466245 1.77409
0.473956 1.78076
0.481815 1.78727
0.489829 1.79364
0.497963 1.79985
0.506228 1.80589
0.514579 1.81173
0.523041 1.81739
0.531614 1.82287
0.540287 1.82816
0.549059 1.83325
0.55793 1.83817
0.566918 1.8429
0.576016 1.84742
0.585218 1.85174
0.594568 1.8559
0.604007 1.85985
0.613525 1.86362
0.623115 1.8672
0.632776 1.87058
0.642505 1.87377
0.6523 1.87675
0.662155 1.87954
0.672063 1.88211
0.682016 1.8845
0.692008 1.88669
0.701989 1.8887
0.71198 1.89056
0.722009 1.89227
0.732056 1.89384
0.742112 1.89529
0.752189 1.89662
0.762247 1.89781
0.77229 1.89887
0.782336 1.89988
0.792359 1.9008
0.802414 1.90163
0.812544 1.90237
0.822702 1.90304
0.832882 1.90365
0.843065 1.90424
0.853257 1.90478
0.863456 1.90528
0.873652 1.90575
0.883849 1.90617
0.894043 1.90656
0.904243 1.90691
0.914437 1.90725
0.924634 1.90756
0.934833 1.90785
0.945029 1.90811
0.955228 1.90835
0.965428 1.90858
0.975628 1.90878
0.98586 1.90895
0.996105 1.90893
1.00635 1.90853
1.01657 1.90772
1.02675 1.90663
1.03691 1.90542
1.04705 1.90415
1.05719 1.90274
1.0673 1.90109
1.07736 1.89914
1.08731 1.89694
1.09718 1.89453
1.10706 1.89197
1.1169 1.88925
1.12664 1.88634
1.13627 1.88319
1.1458 1.87982
1.15526 1.87622
1.16469 1.87242
1.17406 1.86842
1.18334 1.86424
1.19253 1.85987
1.20161 1.8553
1.21058 1.85053
1.21945 1.84557
1.22823 1.84041
1.23689 1.83508
1.24544 1.82958
1.25389 1.82389
1.26229 1.81804
1.27059 1.81206
1.27881 1.80599
1.28697 1.79983
1.29505 1.79358
1.30306 1.78724
1.31101 1.78081
1.31888 1.77431
1.32671 1.76775
1.33448 1.76113
1.34221 1.75445
1.3499 1.74773
1.35753 1.74095
1.36513 1.73413
1.3727 1.72727
1.38022 1.72038
1.38773 1.71345
1.3952 1.7065
1.40264 1.69951
1.41006 1.69251
1.41745 1.68548
1.42482 1.67843
1.43216 1.67136
1.43949 1.66426
1.4468 1.65715
1.45409 1.65002
1.46138 1.64287
1.46864 1.63571
1.4759 1.62854
1.48315 1.62136
1.49038 1.61417
1.49761 1.60696
1.50482 1.59975
1.51203 1.59253
1.51923 1.5853
1.52642 1.57807
1.53361 1.57083
1.54079 1.56359
1.54797 1.55633
1.55513 1.54907
1.5623 1.54181
1.56946 1.53455
1.57661 1.52728
1.58377 1.52001
1.59091 1.51273
1.59806 1.50545
1.6052 1.49816
1.61234 1.49088
1.61948 1.48359
1.62661 1.4763
1.63374 1.46901
1.64087 1.46171
1.648 1.45441
1.65512 1.44712
1.66225 1.43982
1.66937 1.43252
1.67649 1.42522
1.68361 1.41791
1.69073 1.41061
1.69785 1.4033
1.70497 1.396
1.71208 1.38869
1.7192 1.38138
1.72631 1.37407
1.73343 1.36676
1.74054 1.35945
1.74765 1.35214
1.75477 1.34483
1.76188 1.33752
1.76899 1.33021
1.7761 1.32289
1.78321 1.31558
1.79032 1.30827
1.79743 1.30095
1.80454 1.29364
1.81165 1.28633
1.81876 1.27901
1.82587 1.2717
1.83298 1.26438
1.84009 1.25707
1.84719 1.24975
1.8543 1.24244
1.86141 1.23512
1.86852 1.2278
1.87563 1.22049
1.88273 1.21317
1.88984 1.20586
1.89695 1.19854
1.90406 1.19123
1.91116 1.18391
1.91827 1.17659
1.92538 1.16928
1.93248 1.16196
1.93959 1.15464
1.9467 1.14733
1.9538 1.14001
1.96091 1.13269
1.96802 1.12538
1.97513 1.11802
1.98211 1.11052
1.9888 1.10274
1.99516 1.09471
2.0013 1.08651
2.00733 1.07826
2.01331 1.06997
2.01919 1.06159
2.02487 1.05307
2.0303 1.04438
2.03549 1.03555
2.0405 1.02663
2.04538 1.01764
2.05012 1.00857
2.05469 0.999409
2.05904 0.990137
2.06315 0.98082
2.06703 0.97145
2.07074 0.961993
2.07425 0.952459
2.07759 0.942864
2.08075 0.933212
2.08375 0.923504
2.08661 0.913748
2.08935 0.903922
2.09198 0.894042
2.09452 0.884145
2.09695 0.874221
2.0993 0.864283
2.10156 0.854332
2.10373 0.844385
2.10583 0.834418
2.10785 0.824435
2.10982 0.814444
2.11172 0.804424
2.11357 0.794384
2.11537 0.784333
2.11713 0.774281
2.11886 0.764219
2.12054 0.754154
2.1222 0.744083
2.12381 0.734006
2.1254 0.723927
2.12696 0.713841
2.1285 0.703755
2.13001 0.693664
2.13151 0.683571
2.13297 0.673473
2.13443 0.663374
2.13586 0.653273
2.13728 0.64317
2.13869 0.633064
2.14008 0.622958
2.14146 0.612849
2.14283 0.602738
2.14419 0.592628
2.14553 0.582514
2.14687 0.572401
2.1482 0.562287
2.14952 0.552171
2.15083 0.542055
2.15214 0.531938
2.15344 0.521821
2.15474 0.511704
2.15603 0.501585
2.15732 0.491466
2.1586 0.481346
2.15988 0.471226
2.16115 0.461106
2.16242 0.450984
2.16369 0.440863
2.16495 0.430741
2.16621 0.420618
2.16747 0.410496
2.16873 0.400373
2.17 0.390238
2.1712 0.380424
2.17219 0.371
2.17353 0.360716
2.17462 0.350861
2.17578 0.340831
2.17693 0.330783
2.17812 0.320765
2.17933 0.310797
2.18057 0.300858
2.18151 0.293779
2.18228 0.287923
2.1829 0.283139
2.18338 0.279428
2.18372 0.276784
2.18393 0.275205
2.18399 0.274686
2.18404 0.274298
2.18409 0.273872
2.18412 0.273496
2.18415 0.273259
2.18418 0.273112
2.18419 0.273071
2.18422 0.273093
2.18423 0.273084
2.18424 0.273093
2.18424 0.27311
2.18425 0.273109
2.18426 0.273107
2.18426 0.273114
2.18426 0.273112
2.18426 0.273115
2.18426 0.273117
2.18426 0.273117
2.18425 0.273116
2.18425 0.273116
2.18424 0.273118
2.18424 0.273123
2.18423 0.273128
2.18422 0.273128
2.18421 0.273129
2.18421 0.273126
2.1842 0.273143
2.18419 0.273141
2.18418 0.273144
2.18417 0.273143
2.18416 0.273133
2.18416 0.273117
2.18416 0.273097
2.18416 0.273079
2.18417 0.273065
2.18417 0.273053
2.18418 0.273045
2.18418 0.273038
2.18419 0.273033
2.1842 0.273029
2.1842 0.273012
2.1842 0.272985
2.1842 0.272955
2.1842 0.272943
2.1842 0.272947
2.18421 0.272969
2.18421 0.273001
2.1842 0.273003
2.18419 0.272992
2.18419 0.272986
2.18418 0.27298
2.18418 0.272978
2.18418 0.272973
2.18418 0.272966
2.18418 0.272964
2.18418 0.272956
2.18418 0.272957
2.18418 0.272951
2.18419 0.272947
