1 3.80658e-06 1.40873e-07
2 2.25331e-05 6.32564e-08
3 0.0333145 -6.8069e-05
4 0.0666662 -9.25422e-05
5 0.100763 -4.41899e-05
6 0.134789 2.06229e-05
7 0.168792 4.36184e-05
8 0.202786 1.52826e-05
9 0.236775 -3.10548e-05
10 0.270762 -5.80717e-05
11 0.298795 -0.00117813
12 0.298768 -0.00285706
13 0.298781 -0.00371821
14 0.298792 -0.00123087
15 0.2988 0.00304165
16 0.298805 0.00545024
17 0.298812 0.0045899
18 0.298824 0.00186637
19 0.298839 -0.000205829
20 0.298852 -0.000796554
21 0.298863 -0.000124625
22 0.298874 0.00100465
23 0.298883 0.00161717
24 0.298894 0.00136021
25 0.298908 0.000634465
26 0.298922 0.000569463
27 0.298935 0.00131602
28 0.298947 0.00211442
29 0.298958 0.00234146
30 0.29897 0.00195579
31 0.298982 0.00139517
32 0.298995 0.000607295
33 0.299008 -3.80445e-05
34 0.29902 -7.94132e-05
35 0.299031 0.000374366
36 0.299042 0.000860807
37 0.299052 0.00100026
38 0.299065 -0.00375178
39 0.299082 -0.0111043
40 0.299103 -0.0148225
41 0.299117 -0.0128997
42 0.298487 -0.00810957
43 0.300206 -0.0047458
44 0.300162 0.00223542
45 0.300116 0.0106535
46 0.300069 0.013714
47 0.30003 0.0102821
48 0.3 0.00446586
49 0.299973 0.00127356
50 0.299942 0.00130448
51 0.299907 0.0031104
52 0.299869 0.00489904
53 0.299831 0.00529741
54 0.299795 0.00431417
55 0.298145 -0.00136256
56 0.29863 -0.00863159
57 0.298661 -0.0114851
58 0.298673 -0.00879485
59 0.298676 -0.00392499
60 0.298676 -0.00123095
61 0.298677 0.000180891
62 0.298679 0.000835578
63 0.298682 0.000400315
64 0.298686 -0.000540008
65 0.298689 -0.00114686
66 0.298691 -0.00102792
67 0.298688 0.00228595
68 0.29868 0.00702166
69 0.298668 0.00921702
70 0.298656 0.00776492
71 0.298641 0.00461511
72 0.298722 0.00256726
73 0.298847 -0.00194291
74 0.298945 -0.00755298
75 0.299038 -0.00970108
76 0.299122 -0.00755033
77 0.299198 -0.00375118
78 0.299267 -0.00159627
79 0.299334 -0.004097
80 0.299403 -0.00921637
81 0.299471 -0.012425
82 0.299534 -0.0117067
83 0.299588 -0.00852357
84 0.299635 -0.00588829
85 0.299681 -0.00723924
86 0.29973 -0.0114635
87 0.29978 -0.0146599
88 0.299827 -0.0146227
89 0.299675 -0.0121259
90 0.29956 -0.00962288
91 0.300151 -0.00319414
92 0.300106 0.00453112
93 0.300059 0.00731407
94 0.30002 0.00413398
95 0.299989 -0.00120979
96 0.299961 -0.00411846
97 0.299931 -0.0035629
98 0.299895 -0.00111621
99 0.299856 0.000912346
100 0.299972 0.00103769
101 0.299365 -0.000455125
102 0.299556 -0.00201313
103 0.299597 -0.00106637
104 0.299627 0.00185112
105 0.299653 0.00405473
106 0.299679 0.00401203
107 0.299707 0.00227374
108 0.299737 -0.0015413
109 0.299768 -0.00518689
110 0.299797 -0.00590016
111 0.299822 -0.00379763
112 0.29984 -0.00114699
113 0.299858 -0.000124512
114 0.299879 -0.00113608
115 0.300058 -0.212951
116 0.300394 -0.644125
117 0.300989 -0.951739
118 0.301391 -0.918488
119 0.301381 -0.6491
120 0.301015 -0.404786
121 0.30074 -0.366921
122 0.300774 -0.516313
123 0.300907 -0.695163
124 0.301176 -0.759771
125 0.301203 -0.686681
126 0.301069 -0.563137
127 0.301011 -0.495594
128 0.301028 -0.523372
129 0.301097 -0.603583
130 0.301137 -0.662562
131 0.300959 -0.659759
132 0.300881 -0.611854
133 0.300603 -0.566441
134 0.300403 -0.558896
135 0.300571 -0.585565
136 0.30057 -0.617492
137 0.300549 -0.629053
138 0.300531 -0.615979
139 0.30055 -0.593856
140 0.300595 -0.58169
141 0.300642 -0.586553
142 0.300665 -0.600872
143 0.300665 -0.611619
144 0.30066 -0.611463
145 0.300653 -0.603019
146 0.301037 -0.594602
147 0.297729 -0.60338
148 0.296881 -0.636963
149 0.297439 -0.6656
150 0.298635 -0.670426
151 0.297187 -0.655598
152 0.298487 -0.648035
153 0.298767 -0.64298
154 0.300618 -0.637099
155 0.300036 -0.626079
156 0.300778 -0.612842
157 0.301066 -0.602453
158 0.301312 -0.596422
159 0.30132 -0.595942
160 0.301243 -0.598835
161 0.298965 -0.610086
162 0.299381 -0.625488
163 0.299726 -0.63539
164 0.298991 -0.637202
165 0.298579 -0.635115
166 0.298745 -0.636264
167 0.298526 -0.632519
168 0.298856 -0.62851
169 0.29914 -0.624981
170 0.300609 -0.612911
171 0.300413 -0.594886
172 0.300424 -0.585671
173 0.300445 -0.59041
174 0.300451 -0.602441
175 0.300394 -0.610884
176 0.30163 -0.609267
177 0.299803 -0.600688
178 0.301535 -0.586897
179 0.299345 -0.556581
180 0.30149 -0.503739
181 0.29926 -0.449772
182 0.299906 -0.417913
183 0.30086 -0.398401
184 0.298543 -0.379518
185 0.301461 -0.353575
186 0.299216 -0.321095
187 0.297599 -0.292429
188 0.297658 -0.284388
189 0.296671 -0.279402
190 0.296228 -0.273295
191 0.299785 -0.255123
192 0.300985 -0.203977
193 0.299994 -0.145534
194 0.299081 -0.109591
195 0.298385 -0.104719
196 0.300297 -0.116416
197 0.300902 -0.125333
198 0.297886 -0.120253
199 0.300845 -0.101375
200 0.300177 -0.0806661
201 0.298203 -0.0676849
202 0.300832 -0.065906
203 0.298297 -0.0700178
204 0.298464 -0.0715607
205 0.298826 -0.0669067
206 0.298796 -0.0565292
207 0.29883 -0.0460179
208 0.298936 -0.0421535
209 0.300932 -0.547736
