2.51493, 0.3
0.597073, 0.597073
0.3, 0.612277
0.3, 0
2.51432, 0
0.301795, 2.5276
0, 0.608664
0.00661807, 0.307161
2.50289, 0.30515
2.48988, 2.49328
0.301807, 2.52466
0, 0.657435
0.0123255, 0.352016
2.50336, 0.349993
2.44265, 2.49091
0.301809, 2.53717
0.00142252, 0.712116
0, 0.41322
2.49425, 0.411191
2.39746, 2.50695
0.301825, 2.54949
0.00645136, 0.768326
0, 0.474403
2.51531, 0.472362
2.32852, 2.49925
0.301816, 2.53096
0.00312699, 0.832916
0, 0.535611
2.49092, 0.533584
2.28176, 2.51372
0.301834, 2.54734
0, 0.900736
0.0166266, 0.59682
2.51052, 0.594785
2.21019, 2.50343
0.301833, 2.54037
0, 0.961787
0, 0.658076
2.50476, 0.65602
2.15484, 2.50934
0.301815, 2.52742
0, 1.02361
0.00285288, 0.719303
2.48162, 0.717285
2.0938, 2.5096
0.301808, 2.51815
0, 1.07626
0.00360461, 0.770297
2.51292, 0.768255
2.02698, 2.49384
0.301805, 2.49756
0, 1.14332
0.00140951, 0.831456
2.5055, 0.829398
1.97014, 2.49817
0.301832, 2.5261
0, 1.20072
0.00849676, 0.892619
1.65414, 0.891263
0.810959, 1.40201
0.301838, 2.52743
0.00993106, 1.24465
0.0155678, 0.953796
1.58791, 0.952496
0.756926, 1.4092
0.301835, 2.51972
0.00711065, 1.30872
0.0154747, 1.01499
1.57499, 1.0137
0.721951, 1.43542
0.301847, 2.53363
0.0115222, 1.36557
0, 1.07623
1.5885, 1.07491
0.694166, 1.46885
0.301845, 2.53211
0.00280488, 1.43558
0, 1.13747
1.6931, 1.13605
0.684387, 1.52027
0.301839, 2.52704
0.0022547, 1.49741
0, 1.19869
2.14435, 1.19691
1.61971, 2.51522
0.301845, 2.53346
0.00998437, 1.5509
0, 1.25987
2.07806, 1.25815
1.55823, 2.51497
0.301843, 2.52724
0.0108089, 1.6011
0, 1.31086
2.04768, 1.30914
1.49621, 2.50399
0.301856, 2.54225
0.00095989, 1.6722
0, 1.37205
2.08099, 1.3703
1.43083, 2.49985
0.351043, 2.5071
0, 1.78682
0, 1.44731
0.763188, 1.4117
1.5102, 2.53501
0.488738, 2.53601
0, 1.93465
0.0088567, 1.54588
0.726855, 1.42169
1.77597, 2.52872
0.621344, 2.53039
0, 2.16129
0.0118796, 1.64874
0.733478, 1.42832
2.13961, 2.52017
0.752898, 2.52324
0.0134218, 2.47908
0.0135681, 1.75931
0.71155, 1.44687
2.5173, 2.44016
0.699352, 2.2047
0.159332, 2.53419
0.0325694, 1.87151
0.705669, 1.46425
2.5208, 2.19395
0.755068, 2.15681
0.31269, 2.51648
0.00532297, 2.03293
0.685621, 1.49735
2.54376, 1.97015
0.837066, 2.15616
0.435191, 2.50837
0.00437264, 2.18383
0.709591, 1.48996
2.5218, 1.7708
1.42002, 2.52821
0.572124, 2.50704
0.0143287, 2.3956
0.69496, 1.52981
2.53869, 1.5489
1.68246, 2.51696
0.704068, 2.49797
0.13656, 2.49649
0.702765, 1.55337
2.15687, 1.42483
2.12597, 2.52717
0.717824, 2.18014
0.310474, 2.50037
0.711442, 1.5817
2.11541, 1.25931
2.53541, 2.43882
0.781143, 2.12253
0.46479, 2.49764
0.734253, 1.59068
2.52648, 0.860797
2.5145, 2.19505
0.882817, 2.1366
0.607438, 2.4952
0.759528, 1.58845
2.50609, 0.611022
2.53006, 1.96372
1.33377, 2.5065
0.76031, 2.13623
0.779318, 1.62447
1.64933, 1.08117
2.53947, 1.73705
1.53867, 2.48435
0.851841, 2.13145
0.804822, 1.62772
1.5899, 0.980165
2.53392, 1.5163
1.89587, 2.50347
1.04973, 2.48912
0.851696, 1.61327
2.11576, 0
2.5102, 1.54247
1.98202, 2.50527
1.12764, 2.48725
0.925393, 1.53567
1.58568, 0.955325
2.51814, 1.53477
2.10023, 2.49039
1.23747, 2.502
0.69445, 0
1.60253, 1.05478
2.51288, 1.53229
2.24615, 2.49484
1.34204, 2.4954
0.798002, 0.00706362
1.66091, 1.0931
2.53752, 1.5252
2.39404, 2.50202
1.44508, 2.48523
0.896915, 0
1.7345, 1.10994
2.52423, 1.53192
2.47889, 2.48138
1.53887, 2.47962
1.00315, 0.00592507
2.49681, 0.0547643
2.53131, 1.44769
2.51508, 2.34597
1.67114, 2.51563
0.934564, 0
2.42179, 0
2.52256, 1.30956
2.5171, 2.14714
1.83169, 2.49779
0.761549, 0
1.77011, 1.0919
2.15424, 1.37199
2.53182, 1.9716
2.01082, 2.48445
0.561778, 0
1.72819, 1.09452
2.09807, 1.32235
2.50832, 1.82117
2.20179, 2.49073
0.337245, 0
1.6944, 1.09151
2.52439, 0.817339
2.51031, 1.66847
2.461, 2.49589
0.0616835, 0
1.6662, 1.09555
2.52955, 0.573022
2.49685, 1.51926
2.51035, 2.26481
0.0237454, 0.248419
1.63877, 1.07141
2.53137, 0.247259
2.5237, 1.36353
2.51025, 2.0329
0.0159307, 0.501583
1.60993, 1.05401
2.44374, 0
2.15329, 1.36072
2.48957, 1.84517
0.0153464, 0.738512
1.16341, 0
2.43594, 0
2.1125, 1.35868
2.50224, 1.82475
0.00580214, 0.716703
1.16992, 0
2.43033, 0
2.12455, 1.33704
2.51257, 1.80397
0.00234938, 0.699913
1.5905, 1.02211
2.42838, 0
2.10793, 1.32701
2.5141, 1.78009
0.0037237, 0.683893
1.62329, 1.06992
2.42529, 0
2.08345, 1.32076
2.51051, 1.75544
0.0218201, 0.671514
1.64976, 1.0989
2.41517, 0
2.08908, 1.3054
2.5104, 1.73629
0, 0.639265
1.65988, 1.09236
2.41736, 0
2.09397, 1.28806
2.50675, 1.7127
0, 0.617573
1.67923, 1.10179
2.42741, 0
2.07399, 1.28044
2.49924, 1.6872
0.0115834, 0.604619
1.6963, 1.1058
2.4121, 0
2.08849, 1.25919
2.50513, 1.6674
0, 0.577145
1.70849, 1.09752
2.42509, 0
2.06849, 1.25151
2.50408, 1.64456
0, 0.554908
1.72632, 1.10353
2.42397, 0
2.09259, 1.22652
2.50967, 1.62478
0, 0.530008
1.73326, 1.08172
2.41916, 0
2.09531, 1.20993
2.51355, 1.60419
0, 0.508261
1.74866, 1.08149
2.42283, 0
2.11214, 1.18778
2.5206, 1.58495
0.0198197, 0.497808
1.77054, 1.09777
2.43014, 0
2.51052, 1.01787
2.49244, 1.55414
0, 0.470309
1.76989, 1.06334
2.42048, 0
2.52428, 0.99696
2.526, 1.5465
0.0182874, 0.456333
1.77502, 1.03694
2.42654, 0
2.51002, 0.987061
2.11727, 1.34657
0, 0.42218
1.8002, 1.06154
2.41651, 0
2.50304, 0.974302
2.07798, 1.30725
0, 0.403916
1.80851, 1.0433
2.4233, 0
2.49665, 0.961311
2.09535, 1.29255
0, 0.380229
1.81918, 1.03099
2.41644, 0
2.5193, 0.936877
2.08878, 1.26745
1.69682, 1.09707
1.82937, 1.01752
2.42467, 0
2.51879, 0.921572
2.08654, 1.24424
1.73311, 1.09061
1.823, 0.962027
2.42418, 0
2.50913, 0.909868
2.09266, 1.22465
1.76698, 1.08308
1.45389, 0
2.42347, 0
2.51148, 0.893438
2.10831, 1.20921
1.78598, 1.0691
1.47541, 0.00124549
2.42001, 0
2.52115, 0.876709
2.12512, 1.19798
1.79737, 1.05552
1.47819, 0
2.4153, 0
2.51803, 0.862428
2.12358, 1.17506
1.81821, 1.04233
1.49053, 0
2.41885, 0
2.51129, 0.849581
2.14046, 1.16016
1.82326, 1.02228
1.50996, 0
2.4173, 0
2.51957, 0.830814
2.17199, 1.15162
1.83869, 1.00674
1.51927, 0
2.41436, 0
2.50781, 0.819942
2.20529, 1.14385
1.83094, 0.981132
1.54062, 0
2.42177, 0
2.53118, 0.795229
2.51255, 1.25516
1.85134, 0.967753
1.55957, 0
2.42118, 0
2.51534, 0.785966
2.50616, 1.23014
1.83788, 0.939662
1.57143, 0
2.41916, 0
2.51259, 0.771543
2.51283, 1.21079
1.82078, 0.909981
1.58038, 0
2.42458, 0
2.51088, 0.759297
2.52336, 1.19684
1.77436, 0.871268
1.59748, 0
2.42472, 0
2.51306, 0.742935
2.51273, 1.16997
0.00971392, 0.0819805
1.61971, 0
2.4229, 0
2.51522, 0.726577
2.50129, 1.14276
0.00124745, 0.0560538
1.63671, 0
2.41689, 0
2.52037, 0.709044
2.50137, 1.12055
0, 0.0330903
1.64935, 0
2.41894, 0
2.50204, 0.700761
2.50961, 1.10188
0.000878603, 0.0114019
1.66398, 0
2.42204, 0
2.50987, 0.682172
2.50992, 1.07978
0.00757193, 0
1.67908, 0
2.41788, 0
2.51337, 0.665288
2.49994, 1.0532
0.0668491, 0
1.68804, 0
2.41995, 0
2.5012, 0.654579
2.49923, 1.03065
0.115971, 0
1.70653, 0
2.4165, 0
2.52254, 0.630663
2.52084, 1.01779
0.164334, 0
1.72065, 0
2.41969, 0
2.5233, 0.617445
2.49364, 0.987437
0.22481, 0.00121768
1.74354, 0
2.42137, 0
2.51105, 0.606767
2.51416, 0.97411
0.25132, 0
1.74416, 0
2.41589, 0
2.48977, 0.599644
2.51457, 0.952048
0.307611, 0
1.77232, 0
2.4261, 0
2.51175, 0.575481
2.51646, 0.930622
0.352257, 0
1.78591, 0
2.41369, 0
2.51496, 0.558709
2.52499, 0.912089
0.40229, 0
1.79541, 0
2.41733, 0
2.52198, 0.54044
2.50261, 0.880118
0.452391, 0
1.80986, 0
2.42718, 0
2.51481, 0.527761
2.50765, 0.860062
0.497252, 0
1.83099, 0
2.41662, 0
2.50222, 0.517218
2.52452, 0.845152
0.543383, 0
1.84105, 0
2.42354, 0
2.51214, 0.500389
2.51229, 0.821301
0.60921, 0
1.85686, 0
2.4175, 0
2.50701, 0.486905
2.51783, 0.801463
0.645702, 0
1.87846, 0
2.42015, 0
2.51265, 0.469178
2.52928, 0.784198
0.699709, 0
1.89526, 0
2.42192, 0
2.50086, 0.458319
2.53024, 0.762372
0.75394, 0
1.90674, 0
2.42206, 0
2.50813, 0.439949
2.52831, 0.739287
0.80297, 0
1.92097, 0
2.42186, 0
2.50818, 0.424422
2.51255, 0.710196
0.843733, 0
1.93277, 0
2.42039, 0
2.49859, 0.412699
2.51509, 0.689053
0.880841, 0
1.95434, 0
2.42084, 0
2.50567, 0.394403
2.50751, 0.663518
0.953937, 0
1.9623, 0
2.41852, 0
2.51059, 0.376959
2.52299, 0.647999
0.997948, 0
1.98802, 0
2.42379, 0
2.51066, 0.364013
2.51499, 0.625986
1.04351, 0
1.99919, 0
2.42342, 0
2.50978, 0.348856
2.50742, 0.60045
1.09504, 0
2.01208, 0
2.42006, 0
2.51102, 0.33286
2.5082, 0.578548
1.16949, 0
2.03077, 0
2.41625, 0
2.50536, 0.319586
2.4861, 0.546697
1.18158, 0
2.04124, 0
2.41934, 0
2.51151, 0.301659
2.50838, 0.534136
1.22872, 0
2.05892, 0
2.41643, 0
2.5017, 0.290019
2.49803, 0.507392
1.27276, 0
2.07306, 0
2.41917, 0
2.50517, 0.273144
2.49662, 0.484588
1.34087, 0
2.08729, 0
2.42033, 0
2.5173, 0.253897
2.51014, 0.469388
1.39133, 0
2.10232, 0
2.42333, 0
2.50903, 0.246098
2.51119, 0.453385
1.43681, 0
2.11767, 0
2.42614, 0
2.52688, 0.226026
2.51987, 0.436859
1.50243, 0
2.13175, 0
2.42064, 0
2.52444, 0.210627
2.50635, 0.408113
1.53873, 0
2.14705, 0
2.42248, 0
2.51698, 0.195777
2.49793, 0.380195
1.55625, 0
2.15875, 0
2.41614, 0
2.51877, 0.18511
2.52117, 0.378772
1.56892, 0
2.16223, 0
2.4122, 0
2.53914, 0.17674
2.51446, 0.375683
1.59688, 0
2.17068, 0
2.42343, 0
2.49902, 0.192823
2.51202, 0.374401
1.59218, 0
2.15717, 0
2.41808, 0
2.4955, 0.194185
2.51529, 0.375832
1.58121, 0
2.16574, 0
2.41185, 0
2.50879, 0.188702
2.51492, 0.375439
1.59383, 0
2.15747, 0
2.41068, 0
2.50633, 0.189677
2.50818, 0.372559
1.57714, 0
2.16548, 0
2.40905, 0
2.51123, 0.187857
2.51156, 0.374259
1.60018, 0
2.15944, 0
2.41512, 0
2.51809, 0.185351
2.51774, 0.377032
1.60034, 0
2.16121, 0
2.42994, 0
2.50643, 0.190069
2.51379, 0.375415
1.57758, 0
2.16744, 0
