0.329814,0.327643,0.548032,0.526101,1.21024,104
0.321803,0.32024,0.519206,0.497289,1.13792,105
0.288838,0.305415,0.489239,0.490921,1.13361,106
0.304259,0.303281,0.476586,0.464889,1.09107,107
0.284106,0.283999,0.448894,0.448494,1.05192,108
0.27377,0.279063,0.435559,0.431656,0.986436,109
0.280064,0.283298,0.416505,0.41455,0.940945,110
0.274609,0.266756,0.402639,0.395929,0.900618,111
0.275229,0.276003,0.383584,0.38624,0.840314,112
0.251534,0.265575,0.354506,0.361058,0.807527,113
0.23249,0.25011,0.347993,0.340965,0.793268,114
0.255309,0.250668,0.331617,0.331921,0.779626,115
0.247909,0.27255,0.321426,0.309445,0.74929,116
0.245026,0.229121,0.349837,0.345874,0.754526,117
0.248734,0.225406,0.33615,0.322983,0.766449,118
0.248148,0.239651,0.320345,0.344971,0.752693,119
0.240825,0.237004,0.317366,0.323533,0.770815,120
0.244681,0.24238,0.313186,0.339715,0.745791,121
0.251308,0.249562,0.32783,0.335901,0.745969,122
0.247038,0.237079,0.366021,0.318813,0.77056,123
0.24031,0.215629,0.3234,0.336345,0.761436,124
0.250475,0.239068,0.339105,0.333903,0.774012,125
0.238879,0.243167,0.342828,0.342119,0.789388,126
0.235611,0.244363,0.341512,0.339879,0.780864,127
0.238759,0.244612,0.338588,0.342529,0.772513,128
0.226087,0.23723,0.331944,0.335858,0.766768,129
0.2397,0.240688,0.3407,0.328875,0.74633,130
0.233069,0.236558,0.345854,0.332834,0.759379,131
0.235509,0.230838,0.30552,0.337752,0.759001,132
0.251807,0.249279,0.33245,0.307977,0.753776,133
0.239601,0.231174,0.341838,0.317929,0.736264,134
0.246914,0.232072,0.321486,0.315897,0.752633,135
0.231284,0.247158,0.333645,0.327593,0.764837,136
0.252872,0.234004,0.316878,0.314663,0.774502,137
0.23208,0.246877,0.344679,0.329242,0.763108,138
0.255689,0.252138,0.345939,0.341822,0.759458,139
0.229601,0.238061,0.337732,0.327188,0.766578,140
0.246465,0.22174,0.349474,0.335769,0.757546,141
0.25037,0.226853,0.330168,0.314888,0.756693,142
0.253961,0.231111,0.330233,0.327926,0.744649,143
0.235077,0.245479,0.33828,0.317829,0.76507,144
0.239186,0.225516,0.334898,0.337779,0.760302,145
0.240647,0.231496,0.334111,0.324106,0.756523,146
0.239198,0.266899,0.335498,0.34686,0.76321,147
0.248644,0.238625,0.340868,0.342252,0.772071,148
0.234452,0.233939,0.347332,0.340308,0.783276,149
0.231119,0.249738,0.345304,0.325618,0.763233,150
0.24487,0.22023,0.340865,0.316722,0.756702,151
0.231888,0.247824,0.339145,0.329205,0.749355,152
0.240332,0.234433,0.329059,0.347903,0.77876,153
0.225518,0.241987,0.329129,0.318473,0.762134,154
0.242719,0.261825,0.352707,0.310548,0.772785,155
0.249778,0.23496,0.339174,0.333356,0.768103,156
0.246417,0.252135,0.348641,0.314279,0.764931,157
0.250153,0.224987,0.336228,0.325495,0.778642,158
0.237253,0.239014,0.340654,0.337901,0.764664,159
0.231636,0.244494,0.348491,0.314705,0.764566,160
0.245029,0.222376,0.332446,0.331659,0.761723,161
0.253349,0.237837,0.33163,0.323584,0.743373,162
0.250929,0.232276,0.336762,0.325994,0.749974,163
0.246804,0.236495,0.343264,0.32494,0.757227,164
0.239889,0.23772,0.328822,0.333368,0.766213,165
0.236556,0.246289,0.337686,0.327,0.764115,166
0.228954,0.240388,0.344324,0.335587,0.759985,167
0.22779,0.238387,0.329049,0.333132,0.772234,168
0.257963,0.247444,0.336229,0.33007,0.76715,169
0.247135,0.228026,0.328439,0.326202,0.757861,170
0.240389,0.244677,0.341147,0.323275,0.749684,171
0.244686,0.229728,0.335661,0.316361,0.749647,172
0.250127,0.255198,0.335943,0.328778,0.755245,173
0.24962,0.227711,0.346501,0.318591,0.736663,174
0.238326,0.25124,0.345772,0.328531,0.751414,175
0.236154,0.237163,0.341564,0.318255,0.75582,176
0.244797,0.254628,0.33216,0.345437,0.763812,177
0.249507,0.247757,0.348046,0.32576,0.742794,178
0.240424,0.246246,0.337266,0.329031,0.733362,179
0.240665,0.214405,0.334696,0.309752,0.746363,180
0.235298,0.244633,0.33834,0.32423,0.738097,181
0.248592,0.255258,0.334506,0.322297,0.762442,182
0.242557,0.237379,0.336352,0.333914,0.731408,183
0.229363,0.232765,0.332068,0.351376,0.75618,184
0.232145,0.235885,0.332979,0.328683,0.76267,185
0.243964,0.239493,0.334049,0.319706,0.724715,186
0.256146,0.22492,0.331213,0.304144,0.735676,187
0.227294,0.240775,0.34,0.324006,0.716444,188
0.227341,0.23644,0.345583,0.32012,0.738927,189
0.246106,0.241539,0.34686,0.321654,0.744095,190
0.239389,0.240985,0.332183,0.335685,0.742089,191
0.243644,0.228692,0.351299,0.324388,0.743247,192
0.23966,0.234742,0.333187,0.315643,0.7385,193
0.250908,0.224999,0.344286,0.323263,0.739587,194
0.243166,0.227746,0.329157,0.339451,0.719101,195
0.259932,0.23997,0.324519,0.347046,0.739809,196
0.23956,0.233561,0.34594,0.327729,0.735361,197
